Graph,n,m,ccCount,numBCC,maxV,maxE,S_BCC
/home/resources/Graphs/connected_bridges/as-caida_G_103_b.mtx,15519,0,15519,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_118_b.mtx,15227,0,15227,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_32_b.mtx,12346,0,12346,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_039_b.mtx,17622,0,17622,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_086_b.mtx,16103,0,16103,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_05_b.mtx,11091,0,11091,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_43_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/S40PI_n_E_b.mtx,2181,0,2181,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_b.mtx,15086,0,15086,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_42_b.mtx,12584,0,12584,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ca-GrQc_b.mtx,1496,0,1496,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_29_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_56_b.mtx,12009,0,12009,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/AS365_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G45_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_27_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G58_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_113_b.mtx,15431,0,15431,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/luxembourg_osm_b.mtx,23076,0,23076,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/S40PI_n_b.mtx,48,0,48,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cca_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G35_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G59_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_33_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G15_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/mt2010_b.mtx,4602,0,4602,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_106_b.mtx,15497,0,15497,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/shock-9_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_37_b.mtx,12097,0,12097,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_28_b.mtx,12144,0,12144,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/144_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_44_b.mtx,12296,0,12296,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_G_07_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/delaunay_n18_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G40_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_079_b.mtx,16423,0,16423,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_095_b.mtx,15830,0,15830,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/md2010_b.mtx,6692,0,6692,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_085_b.mtx,16250,0,16250,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Erdos971_b.mtx,137,0,137,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G21_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/NotreDame_actors_b.mtx,194367,0,194367,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ga2010_b.mtx,9567,0,9567,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_35_b.mtx,12214,0,12214,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/flickr_b.mtx,448695,0,448695,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_G_08_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/adaptive_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ne2010_b.mtx,3593,0,3593,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_075_b.mtx,16403,0,16403,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_54_b.mtx,12194,0,12194,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/or2010_b.mtx,4639,0,4639,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/europe_osm_b.mtx,11342792,0,11342792,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/roadNet-PA_b.mtx,220027,0,220027,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G20_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_089_b.mtx,15895,0,15895,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/mn2010_b.mtx,7724,0,7724,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/coAuthorsDBLP_b.mtx,45241,0,45241,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_083_b.mtx,16427,0,16427,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/chesapeake_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/tn2010_b.mtx,5973,0,5973,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/italy_osm_b.mtx,1470096,0,1470096,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/t60k_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_002_b.mtx,20874,0,20874,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_02_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Erdos982_b.mtx,4386,0,4386,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_066_b.mtx,16898,0,16898,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ny2010_b.mtx,6954,0,6954,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_100_b.mtx,15576,0,15576,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/data_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ma2010_b.mtx,5492,0,5492,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_067_b.mtx,16773,0,16773,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_23_s0_b.mtx,53,0,53,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_119_b.mtx,15143,0,15143,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_120_b.mtx,15141,0,15141,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/S40PI_n_B_b.mtx,2181,0,2181,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G60_b.mtx,282,0,282,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ut2010_b.mtx,3126,0,3126,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/delaunay_n16_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cca_G_08_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_34_b.mtx,12313,0,12313,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ccc_G_04_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/p2p-Gnutella31_b.mtx,28770,0,28770,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_36_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_48_b.mtx,12344,0,12344,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_40_b.mtx,12361,0,12361,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_091_b.mtx,15892,0,15892,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hep-th_b.mtx,2998,0,2998,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/PFlow_742_b.mtx,57651,0,57651,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_11_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ks2010_b.mtx,4099,0,4099,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_090_b.mtx,15988,0,15988,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_41_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_112_b.mtx,15356,0,15356,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_032_b.mtx,17567,0,17567,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_11_b.mtx,11709,0,11709,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_094_b.mtx,15723,0,15723,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cti_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_29_b.mtx,12340,0,12340,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/az2010_b.mtx,5989,0,5989,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_08_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Erdos981_b.mtx,133,0,133,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_055_b.mtx,17074,0,17074,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_28_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/human_gene1_b.mtx,731,0,731,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_G_02_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_59_b.mtx,12275,0,12275,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hugebubbles-00020_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_064_b.mtx,16893,0,16893,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_077_b.mtx,16289,0,16289,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G3_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_092_b.mtx,15848,0,15848,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ak2010_b.mtx,1874,0,1874,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_06_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_041_b.mtx,17512,0,17512,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_050_b.mtx,17346,0,17346,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_051_b.mtx,17169,0,17169,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ar2010_b.mtx,4653,0,4653,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/in2010_b.mtx,5053,0,5053,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_024_b.mtx,18031,0,18031,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/fe_sphere_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/coPapersCiteseer_b.mtx,6371,0,6371,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_G_10_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G17_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_24_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_037_b.mtx,17617,0,17617,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_099_b.mtx,15644,0,15644,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/p2p-Gnutella30_b.mtx,16488,0,16488,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/co2010_b.mtx,5705,0,5705,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/astro-ph_b.mtx,2297,0,2297,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_115_b.mtx,15204,0,15204,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/NLR_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/oh2010_b.mtx,7610,0,7610,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cs4_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/wi2010_b.mtx,7867,0,7867,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_04_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_047_b.mtx,17340,0,17340,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_25_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/bfly_G_09_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/fe_rotor_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_02_b.mtx,10338,0,10338,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_58_b.mtx,12536,0,12536,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_087_b.mtx,16098,0,16098,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G65_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/bfly_G_06_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/uk_b.mtx,135,0,135,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hugetrace-00000_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_048_b.mtx,17265,0,17265,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G28_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/fe_ocean_b.mtx,39,0,39,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_14_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cca_G_02_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ccc_G_09_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_081_b.mtx,18454,0,18454,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/channel-500x100x100-b050_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ccc_G_02_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G39_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_26_b.mtx,12328,0,12328,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G32_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ms2010_b.mtx,4309,0,4309,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G36_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cca_G_06_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/delaunay_n11_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_006_b.mtx,20257,0,20257,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_27_b.mtx,12254,0,12254,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G7_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/fe_body_b.mtx,400,0,400,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/nm2010_b.mtx,3884,0,3884,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_18_b.mtx,12201,0,12201,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_13_b.mtx,12537,0,12537,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_040_b.mtx,17431,0,17431,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_12_b.mtx,12358,0,12358,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/al2010_b.mtx,7300,0,7300,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G1_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/caidaRouterLevel_b.mtx,50950,0,50950,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/asia_osm_b.mtx,3511782,0,3511782,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G22_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cit-Patents_b.mtx,681439,0,681439,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cca_G_07_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G63_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/bfly_G_01_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_108_b.mtx,15401,0,15401,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/delaunay_n13_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/nv2010_b.mtx,2090,0,2090,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_082_b.mtx,16370,0,16370,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/va2010_b.mtx,11971,0,11971,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/wa2010_b.mtx,5119,0,5119,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_22_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_31_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Erdos02_b.mtx,5341,0,5341,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_107_b.mtx,15412,0,15412,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_029_b.mtx,17768,0,17768,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_060_b.mtx,16879,0,16879,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_034_b.mtx,17537,0,17537,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hugebubbles-00000_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_61_b.mtx,12410,0,12410,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_098_b.mtx,15690,0,15690,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G62_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_24_b.mtx,12464,0,12464,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_117_b.mtx,15258,0,15258,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/ccc_G_06_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/minnesota_b.mtx,142,0,142,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/delaunay_n24_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cca_G_04_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_105_b.mtx,15480,0,15480,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G51_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_21_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_010_b.mtx,19699,0,19699,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G4_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G14_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/M6_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/id2010_b.mtx,5596,0,5596,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_20_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_063_b.mtx,16823,0,16823,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hugetrace-00020_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_033_b.mtx,17613,0,17613,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_110_b.mtx,15463,0,15463,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_104_b.mtx,15445,0,15445,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_21_s0_b.mtx,55,0,55,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/delaunay_n15_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_001_b.mtx,20927,0,20927,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_30_b.mtx,12312,0,12312,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_038_b.mtx,17509,0,17509,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G37_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_G_09_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_16_b.mtx,11778,0,11778,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/adjnoun_b.mtx,10,0,10,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_20_s0_b.mtx,46,0,46,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/vt2010_b.mtx,1449,0,1449,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Tina_DisCog_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G64_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_056_b.mtx,16968,0,16968,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/fe_tooth_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ca-CondMat_b.mtx,2824,0,2824,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_026_b.mtx,17847,0,17847,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_031_b.mtx,17688,0,17688,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_076_b.mtx,16400,0,16400,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_62_b.mtx,12575,0,12575,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_054_b.mtx,17074,0,17074,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_097_b.mtx,15717,0,15717,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_36_b.mtx,12070,0,12070,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G18_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G42_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cca_G_05_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/poli3_b.mtx,12647,0,12647,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/GD98_a_b.mtx,22,0,22,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G43_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ccc_G_07_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/rgg_n_2_18_s0_b.mtx,47,0,47,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_63_b.mtx,12585,0,12585,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/bfly_G_04_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/as-caida_G_007_b.mtx,20132,0,20132,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_19_s0_b.mtx,42,0,42,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_109_b.mtx,15346,0,15346,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-Skitter_b.mtx,232896,0,232896,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_017_b.mtx,18815,0,18815,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/SmaGri_b.mtx,157,0,157,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G26_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G47_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G67_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/cage_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ky2010_b.mtx,4869,0,4869,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/germany_osm_b.mtx,2466405,0,2466405,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/hugebubbles-00010_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G55_b.mtx,211,0,211,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_17_s0_b.mtx,21,0,21,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_35_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/poli_b.mtx,3407,0,3407,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_004_b.mtx,20446,0,20446,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/Reuters911_Day_25_b.mtx,12063,0,12063,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/de2010_b.mtx,731,0,731,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/G52_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G19_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/Reuters911_Day_08_b.mtx,12220,0,12220,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/venturiLevel3_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G33_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/G56_b.mtx,211,0,211,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_035_b.mtx,17700,0,17700,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_114_b.mtx,26133,0,26133,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/rgg_n_2_22_s0_b.mtx,62,0,62,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cond-mat-2003_b.mtx,4660,0,4660,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/as-caida_G_008_b.mtx,19969,0,19969,0,0,0,0.000000
/home/resources/Graphs/connected_bridges/cage_G_32_b.mtx,0,0,0,0,0,0,-nan
/home/resources/Graphs/connected_bridges/ccc_b.mtx,0,0,0,0,0,0,-nan
